id,object_name,object_id,start_time,end_time,duration
p59ZDdxszkk,tie,f37879a1,190.560,442.920,252.36
p59ZDdxszkk,person,12f2b28f,190.560,442.920,252.36
p59ZDdxszkk,tie,ebf2bdac,463.560,576.480,112.92000000000002
8AcQ8C9xa-A,outerwear,1b0b09a1,0.000,103.080,103.08
8AcQ8C9xa-A,person,db25e323,0.000,103.080,103.08
8AcQ8C9xa-A,pants,2645ddcb,0.000,103.080,103.08
p59ZDdxszkk,coat,299fee5d,343.560,442.920,99.36000000000001
p59ZDdxszkk,suit,0280d0bd,190.920,290.160,99.24000000000004
UXR_bqyAy4E,person,f5bac477,382.200,472.440,90.24000000000001
EJMaCyibnsM,outerwear,ee922545,717.600,797.040,79.43999999999994
EJMaCyibnsM,person,b94694dd,717.600,797.040,79.43999999999994
p59ZDdxszkk,person,8d8648ac,499.200,577.440,78.24000000000007
p59ZDdxszkk,person,af9a3ffe,86.160,161.040,74.88
UXR_bqyAy4E,person,416448ca,486.360,556.680,70.31999999999994
p59ZDdxszkk,tie,f0eb63a8,86.520,154.080,67.56000000000002
p59ZDdxszkk,flag,7bab9c59,297.240,364.560,67.32
p59ZDdxszkk,suit,96e4b9b2,0.000,63.720,63.72
p59ZDdxszkk,person,e211d409,3.720,63.720,60.0
UXR_bqyAy4E,outerwear,690176ed,413.400,472.440,59.04000000000002
UXR_bqyAy4E,person,beb659d0,382.920,441.000,58.079999999999984
UXR_bqyAy4E,top,c0afdc47,486.360,544.320,57.960000000000036
EJMaCyibnsM,person,bc8c4fab,478.200,535.920,57.71999999999997
EJMaCyibnsM,outerwear,9a034a0d,478.200,535.920,57.71999999999997
UXR_bqyAy4E,person,e453cd5e,579.960,636.840,56.879999999999995
UXR_bqyAy4E,coat,6a0c2e07,579.960,636.840,56.879999999999995
p59ZDdxszkk,tie,6cb0a8bc,7.080,63.720,56.64
p59ZDdxszkk,suit,e96c7fb2,99.240,154.680,55.44000000000001
8AcQ8C9xa-A,lighting,efeb69ae,430.080,483.240,53.160000000000025
8AcQ8C9xa-A,tie,44a5e560,430.080,483.240,53.160000000000025
8AcQ8C9xa-A,picture frame,9b588424,430.080,483.240,53.160000000000025
8AcQ8C9xa-A,person,e3229b4d,430.200,483.240,53.04000000000002
p59ZDdxszkk,flag,4c507dfa,288.840,337.080,48.24000000000001
8AcQ8C9xa-A,person,1addfadb,382.560,429.960,47.39999999999998
8AcQ8C9xa-A,outerwear,cac3fa5b,382.560,429.960,47.39999999999998
UXR_bqyAy4E,person,2426728f,425.040,472.440,47.39999999999998
8AcQ8C9xa-A,picture frame,0d5e6924,382.560,429.960,47.39999999999998
8AcQ8C9xa-A,person,0e7e46e2,382.560,429.960,47.39999999999998
8AcQ8C9xa-A,tie,d9985b98,382.560,429.960,47.39999999999998
5VPmpRR09ZU,outerwear,5c112777,300.240,346.440,46.19999999999999
5VPmpRR09ZU,person,5e5916ba,300.240,346.440,46.19999999999999
p59ZDdxszkk,coat,0ee3ead3,501.840,548.040,46.19999999999999
UXR_bqyAy4E,person,66369132,0.960,45.600,44.64
FiJTenAqt5M,suit,05db600b,149.040,193.560,44.52000000000001
FiJTenAqt5M,person,ea0fca2b,149.040,193.560,44.52000000000001
FiJTenAqt5M,tie,862e6211,149.040,193.560,44.52000000000001
UXR_bqyAy4E,person,8c5c234b,1.560,45.600,44.04
UXR_bqyAy4E,outerwear,bce3d4a3,2.280,45.600,43.32
EJMaCyibnsM,person,b645434d,0.000,43.320,43.32
UXR_bqyAy4E,coat,cd9da6c2,659.400,702.120,42.72000000000003
UXR_bqyAy4E,tie,28e9c09a,659.400,702.120,42.72000000000003
UXR_bqyAy4E,person,e2b80c01,659.520,702.120,42.60000000000002
UXR_bqyAy4E,glasses,1ad19af1,659.400,701.640,42.24000000000001
EJMaCyibnsM,outerwear,446f2ea6,1.800,43.320,41.52
UXR_bqyAy4E,tie,b1100b07,595.560,636.840,41.280000000000086
UXR_bqyAy4E,person,7304fa17,516.120,556.680,40.559999999999945
UXR_bqyAy4E,person,b1a8e0b0,5.400,45.600,40.2
p59ZDdxszkk,flag,bd2716fb,11.040,51.000,39.96
p59ZDdxszkk,suit,d52287d7,291.720,330.960,39.23999999999995
WlLChq8FUxY,top,eb687547,0.000,38.160,38.16
WlLChq8FUxY,person,e8750f09,0.000,38.160,38.16
UXR_bqyAy4E,tie,4289763a,7.680,45.600,37.92
FiJTenAqt5M,glasses,723b66db,35.400,73.320,37.919999999999995
FiJTenAqt5M,person,a96df78a,35.400,73.320,37.919999999999995
FiJTenAqt5M,person,275f43fb,35.400,73.320,37.919999999999995
UXR_bqyAy4E,person,c6c92491,255.000,292.680,37.68000000000001
p59ZDdxszkk,flag,1839c4ee,267.600,305.280,37.67999999999995
UXR_bqyAy4E,glasses,b42a9602,598.920,636.480,37.56000000000006
UXR_bqyAy4E,tie,2204a842,255.240,292.680,37.44
UXR_bqyAy4E,person,acf9f6db,8.280,45.600,37.32
p59ZDdxszkk,coat,7fdaa730,463.680,500.040,36.360000000000014
UXR_bqyAy4E,person,9fe2fa33,9.240,45.600,36.36
p59ZDdxszkk,person,8d71f6de,463.560,499.200,35.639999999999986
EJMaCyibnsM,flag,c13fb49a,4.920,40.200,35.28
FiJTenAqt5M,person,ca009f8f,0.000,35.280,35.28
FiJTenAqt5M,top,4e8b4a8d,0.000,35.280,35.28
WlLChq8FUxY,packaged goods,02f2f3db,5.040,38.160,33.12
UXR_bqyAy4E,outerwear,f9ddb58b,382.200,414.840,32.639999999999986
p59ZDdxszkk,flag,6c383a4f,499.800,532.320,32.52000000000004
UXR_bqyAy4E,person,e2f97689,409.680,441.600,31.920000000000016
p59ZDdxszkk,flag,7593673f,0.000,31.080,31.08
5VPmpRR09ZU,outerwear,55ff6cc7,391.920,422.280,30.359999999999957
5VPmpRR09ZU,person,7c3ae7c3,391.920,422.280,30.359999999999957
8AcQ8C9xa-A,packaged goods,21064340,399.720,429.960,30.239999999999952
UXR_bqyAy4E,person,1c721c4a,442.680,472.440,29.75999999999999
UXR_bqyAy4E,top,ec12aebe,517.800,547.320,29.520000000000095
UXR_bqyAy4E,person,bf3c2711,382.200,411.720,29.52000000000004
FiJTenAqt5M,tie,10f99227,43.800,73.320,29.519999999999996
UXR_bqyAy4E,person,38c82657,191.280,220.560,29.28
UXR_bqyAy4E,person,461cbb80,191.280,220.560,29.28
UXR_bqyAy4E,tie,97515cc4,191.280,220.560,29.28
UXR_bqyAy4E,tie,7deb404a,191.280,220.560,29.28
UXR_bqyAy4E,tie,28c8077d,191.280,220.560,29.28
UXR_bqyAy4E,coat,58e4898a,191.400,220.560,29.159999999999997
UXR_bqyAy4E,person,16d9050e,443.520,472.440,28.920000000000016
EJMaCyibnsM,tie,31cb577c,572.880,601.800,28.91999999999996
EJMaCyibnsM,flag,38d5580e,572.880,601.800,28.91999999999996
EJMaCyibnsM,person,4c79b34c,573.120,601.800,28.67999999999995
p59ZDdxszkk,coat,6ead7f7f,549.240,577.440,28.200000000000045
UXR_bqyAy4E,person,5fdf270b,191.280,218.760,27.47999999999999
UXR_bqyAy4E,coat,8e692bdb,193.560,220.560,27.0
FiJTenAqt5M,person,c4b586e3,122.040,148.920,26.87999999999998
FiJTenAqt5M,person,0b8edd3e,122.040,148.920,26.87999999999998
FiJTenAqt5M,tie,ae8c546c,122.040,148.920,26.87999999999998
5VPmpRR09ZU,top,12646709,496.080,522.720,26.640000000000043
5VPmpRR09ZU,person,85227c53,496.080,522.720,26.640000000000043
WlLChq8FUxY,tie,18992835,246.600,273.120,26.52000000000001
WlLChq8FUxY,person,5ad887e4,246.600,273.120,26.52000000000001
WlLChq8FUxY,flag,6625705f,246.600,273.120,26.52000000000001
WlLChq8FUxY,picture frame,f9a065bb,246.600,273.120,26.52000000000001
EJMaCyibnsM,flag,345d00f8,573.120,599.640,26.519999999999982
WlLChq8FUxY,outerwear,5004f3a8,298.920,325.200,26.279999999999973
WlLChq8FUxY,glasses,40a35763,298.920,325.200,26.279999999999973
WlLChq8FUxY,person,e3e60866,299.160,325.200,26.039999999999964
UXR_bqyAy4E,person,a656cd05,80.640,106.320,25.679999999999993
UXR_bqyAy4E,person,0b74dcfc,410.160,435.840,25.67999999999995
UXR_bqyAy4E,person,f85ae910,382.200,407.760,25.560000000000002
WlLChq8FUxY,tie,1cf761d2,221.040,246.480,25.439999999999998
WlLChq8FUxY,picture frame,9d39f142,221.040,246.480,25.439999999999998
WlLChq8FUxY,person,3fc0230b,221.040,246.480,25.439999999999998
WlLChq8FUxY,flag,061bd71b,221.040,246.480,25.439999999999998
WlLChq8FUxY,flag,00f5745b,221.040,246.360,25.32000000000002
WlLChq8FUxY,flag,a16c40dc,248.280,273.120,24.840000000000003
jwqrVwh0ZpQ,person,86581d1b,0.000,24.720,24.72
jwqrVwh0ZpQ,person,6d1afb61,0.000,24.720,24.72
jwqrVwh0ZpQ,person,1ba7e141,0.000,24.720,24.72
jwqrVwh0ZpQ,person,c0a8deb3,0.000,24.720,24.72
jwqrVwh0ZpQ,person,bc8603ea,0.360,24.720,24.36
p59ZDdxszkk,flag,c80fde67,89.760,113.760,24.0
EJMaCyibnsM,outerwear,3e96bdb5,43.440,66.720,23.28
EJMaCyibnsM,person,63417888,374.400,397.560,23.160000000000025
EJMaCyibnsM,person,735914ac,43.560,66.720,23.159999999999997
UXR_bqyAy4E,outerwear,242de106,556.800,579.840,23.040000000000077
UXR_bqyAy4E,person,30526442,556.800,579.840,23.040000000000077
UXR_bqyAy4E,person,93c84930,556.920,579.840,22.920000000000073
QYgKCy64CV0,person,7f5b0bd2,0.000,22.800,22.8
QYgKCy64CV0,top,f6ba17f0,0.000,22.800,22.8
p59ZDdxszkk,tie,9167c7cd,161.160,183.840,22.680000000000007
p59ZDdxszkk,suit,eb55ab01,161.160,183.840,22.680000000000007
p59ZDdxszkk,person,9e04ea36,161.160,183.840,22.680000000000007
UXR_bqyAy4E,person,c3d396f2,382.200,404.880,22.680000000000007
p59ZDdxszkk,flag,acffb1e6,21.840,44.280,22.44
_ZXJdYe4bpE,coat,750a6f64,295.080,317.280,22.19999999999999
_ZXJdYe4bpE,person,bced21f2,295.080,317.280,22.19999999999999
WlLChq8FUxY,packaged goods,cf30e933,91.440,113.400,21.960000000000008
WlLChq8FUxY,person,18fed300,91.440,113.400,21.960000000000008
WlLChq8FUxY,packaged goods,85d017df,91.440,113.400,21.960000000000008
WlLChq8FUxY,top,74df88bc,91.440,113.400,21.960000000000008
p59ZDdxszkk,flag,e6ef87f8,0.960,22.800,21.84
jwqrVwh0ZpQ,outerwear,c0527c9c,107.280,128.400,21.120000000000005
UXR_bqyAy4E,person,03c31230,106.440,127.320,20.879999999999995
5VPmpRR09ZU,top,0430f1aa,422.400,443.040,20.640000000000043
5VPmpRR09ZU,person,c5a216f9,422.400,443.040,20.640000000000043
jzsiDRP5gXc,person,3a7a931a,489.480,510.120,20.639999999999986
UXR_bqyAy4E,pants,97442952,536.160,556.680,20.519999999999982
5VPmpRR09ZU,coat,eb56774c,560.520,581.040,20.519999999999982
5VPmpRR09ZU,person,f2aadff7,560.520,581.040,20.519999999999982
5VPmpRR09ZU,top,8588dffb,560.520,581.040,20.519999999999982
5VPmpRR09ZU,person,a6d4a6d1,560.520,581.040,20.519999999999982
5VPmpRR09ZU,person,a53eaa70,422.640,443.040,20.400000000000034
5VPmpRR09ZU,tie,2e8402e9,422.640,443.040,20.400000000000034
5VPmpRR09ZU,tie,415641d6,422.640,443.040,20.400000000000034
5VPmpRR09ZU,person,b137d16f,157.920,178.200,20.28
FiJTenAqt5M,outerwear,1a8da124,51.840,72.120,20.28
5VPmpRR09ZU,tie,b111afac,157.920,178.200,20.28
5VPmpRR09ZU,suit,aacc892b,157.920,178.200,20.28
5VPmpRR09ZU,person,0caa3fcb,422.880,443.040,20.160000000000025
p59ZDdxszkk,flag,c99ed0a7,344.760,364.800,20.04000000000002
UXR_bqyAy4E,person,f1a541f6,383.760,403.800,20.04000000000002
5VPmpRR09ZU,outerwear,5701714d,423.000,443.040,20.04000000000002
UXR_bqyAy4E,person,27bf1766,438.120,458.160,20.04000000000002
p59ZDdxszkk,flag,5c778bf4,366.120,386.040,19.920000000000016
EJMaCyibnsM,outerwear,ae925d42,397.680,417.480,19.80000000000001
EJMaCyibnsM,flag,3345ecf3,601.920,621.600,19.680000000000064
EJMaCyibnsM,flag,0016c9ea,601.920,621.600,19.680000000000064
EJMaCyibnsM,tie,d1ae8743,601.920,621.600,19.680000000000064
EJMaCyibnsM,person,3a9fc16a,601.920,621.600,19.680000000000064
EJMaCyibnsM,person,05eda3cc,397.800,417.480,19.680000000000007
EJMaCyibnsM,flag,eff74d18,397.920,417.480,19.560000000000002
EJMaCyibnsM,flag,50dfcf7e,397.920,417.480,19.560000000000002
EJMaCyibnsM,flag,bfe58132,397.680,417.240,19.560000000000002
UXR_bqyAy4E,tie,e7882580,292.800,312.240,19.439999999999998
UXR_bqyAy4E,outerwear,c006e919,292.800,312.240,19.439999999999998
p59ZDdxszkk,flag,e0e51b74,369.360,388.800,19.439999999999998
UXR_bqyAy4E,person,8fdcf6df,292.800,312.240,19.439999999999998
p59ZDdxszkk,flag,ef5a40c8,105.600,124.920,19.320000000000007
5VPmpRR09ZU,top,18a5934c,280.920,300.120,19.19999999999999
5VPmpRR09ZU,outerwear,9c52ecee,423.960,443.040,19.08000000000004
UXR_bqyAy4E,top,6e88119d,535.800,554.760,18.960000000000036
5VPmpRR09ZU,person,e31e4abe,281.160,300.120,18.95999999999998
8AcQ8C9xa-A,tie,d6b55fd9,357.720,376.680,18.95999999999998
8AcQ8C9xa-A,packaged goods,794c48d0,357.720,376.680,18.95999999999998
EJMaCyibnsM,person,13ef074b,378.600,397.560,18.95999999999998
8AcQ8C9xa-A,person,a2e0c5ae,357.720,376.680,18.95999999999998
EJMaCyibnsM,person,f3dcef46,536.040,554.880,18.840000000000032
EJMaCyibnsM,suit,185fb0e6,536.040,554.880,18.840000000000032
8AcQ8C9xa-A,pants,b156c104,108.600,127.440,18.840000000000003
8AcQ8C9xa-A,person,0e7af1ce,108.600,127.440,18.840000000000003
p59ZDdxszkk,flag,e5aa45b1,20.760,39.600,18.84
p59ZDdxszkk,person,fd1ee55f,67.320,86.040,18.720000000000013
8AcQ8C9xa-A,outerwear,b4af7fb8,108.720,127.440,18.72
p59ZDdxszkk,flag,25674183,526.200,544.920,18.719999999999914
EJMaCyibnsM,outerwear,3e79e0aa,378.960,397.560,18.600000000000023
p59ZDdxszkk,flag,e4c7a7a1,404.400,423.000,18.600000000000023
5VPmpRR09ZU,picture frame,3c8442c6,373.200,391.800,18.600000000000023
EJMaCyibnsM,person,088b8581,536.040,554.640,18.600000000000023
5VPmpRR09ZU,picture frame,a678e1dc,373.200,391.800,18.600000000000023
5VPmpRR09ZU,person,c5aae4e1,62.400,81.000,18.6
5VPmpRR09ZU,person,381a8110,62.400,81.000,18.6
5VPmpRR09ZU,dress,8f8f3532,62.400,81.000,18.6
5VPmpRR09ZU,person,40f2e942,62.520,81.000,18.479999999999997
8AcQ8C9xa-A,person,40f03433,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,person,716dfdc9,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,person,157f909f,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,picture frame,06be9ec9,483.360,501.720,18.360000000000014
8AcQ8C9xa-A,person,6ccd9464,483.360,501.720,18.360000000000014
8AcQ8C9xa-A,person,f88ec7ac,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,person,2d92615f,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,person,053ee677,483.360,501.720,18.360000000000014
8AcQ8C9xa-A,person,25295494,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,person,7cb7ca54,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,person,564407b3,246.000,264.360,18.360000000000014
8AcQ8C9xa-A,outerwear,fc927bbe,483.360,501.720,18.360000000000014
8AcQ8C9xa-A,tie,c2b66dbe,483.360,501.720,18.360000000000014
8AcQ8C9xa-A,packaged goods,ae44f8c6,483.360,501.720,18.360000000000014
p59ZDdxszkk,flag,5fe4416e,309.960,328.200,18.24000000000001
WlLChq8FUxY,top,1734f572,160.680,178.800,18.120000000000005
p59ZDdxszkk,flag,f63c0256,104.160,122.280,18.120000000000005
WlLChq8FUxY,packaged goods,0daebda3,160.680,178.800,18.120000000000005
5VPmpRR09ZU,outerwear,a7d10a33,581.160,599.160,18.0
5VPmpRR09ZU,tie,75bcb913,581.160,599.160,18.0
5F1LC4QmkRA,person,d177c23c,0.000,18.000,18.0
8AcQ8C9xa-A,person,f4e70869,246.360,264.360,18.0
p59ZDdxszkk,flag,951f5d5d,293.640,311.640,18.0
5F1LC4QmkRA,tie,b1da003a,0.000,18.000,18.0
5F1LC4QmkRA,flag,b08b3b6f,0.000,18.000,18.0
WlLChq8FUxY,person,08c06c39,160.920,178.800,17.880000000000024
p59ZDdxszkk,flag,756a1121,87.120,105.000,17.879999999999995
EJMaCyibnsM,flag,028454f2,399.600,417.480,17.879999999999995
EJMaCyibnsM,glasses,41ddf9b3,43.440,61.200,17.760000000000005
QYgKCy64CV0,person,e5673b9d,5.040,22.800,17.76
5VPmpRR09ZU,person,a3ec0da2,581.400,599.160,17.75999999999999
5VPmpRR09ZU,person,5293945e,15.240,32.880,17.64
5VPmpRR09ZU,top,d39e41dc,15.240,32.880,17.64
p59ZDdxszkk,flag,a6103caf,348.600,366.240,17.639999999999986
p59ZDdxszkk,flag,b102db1a,545.520,563.160,17.639999999999986
5VPmpRR09ZU,person,91e3f77e,425.520,443.040,17.52000000000004
5VPmpRR09ZU,outerwear,67059b46,132.840,150.360,17.52000000000001
5VPmpRR09ZU,person,7f530e6c,132.960,150.360,17.400000000000006
jzsiDRP5gXc,person,c161951d,554.160,571.560,17.399999999999977
EJMaCyibnsM,hat,4d67dd7d,380.280,397.560,17.28000000000003
p59ZDdxszkk,flag,48f20c13,379.320,396.600,17.28000000000003
WlLChq8FUxY,furniture,0e1a661e,307.920,325.200,17.279999999999973
jzsiDRP5gXc,outerwear,dd41e1f0,554.160,571.320,17.160000000000082
5VPmpRR09ZU,person,9eaf859e,133.200,150.360,17.160000000000025
5VPmpRR09ZU,outerwear,337fa214,133.200,150.360,17.160000000000025
5VPmpRR09ZU,person,d7e270a4,133.200,150.360,17.160000000000025
_ZXJdYe4bpE,person,b420ab99,104.640,121.680,17.040000000000006
UXR_bqyAy4E,person,a8ac07ad,355.680,372.600,16.920000000000016
p59ZDdxszkk,flag,6de2cafd,325.320,342.240,16.920000000000016
5VPmpRR09ZU,tie,7f7d7609,564.120,581.040,16.91999999999996
p59ZDdxszkk,flag,5bcdae87,538.920,555.720,16.800000000000068
UXR_bqyAy4E,pants,b01d5787,517.680,534.480,16.800000000000068
UXR_bqyAy4E,hat,37a4e7c3,355.680,372.360,16.680000000000007
5VPmpRR09ZU,hat,636d4f88,133.800,150.360,16.560000000000002
UXR_bqyAy4E,person,700aae72,355.680,372.120,16.439999999999998
jzsiDRP5gXc,necklace,3a80b035,491.880,508.320,16.439999999999998
p59ZDdxszkk,flag,80b25650,400.680,417.000,16.319999999999993
p59ZDdxszkk,flag,741b1b0d,505.200,521.400,16.19999999999999
p59ZDdxszkk,flag,5434a48a,106.080,122.160,16.08
8AcQ8C9xa-A,lighting,ccaf4c2e,501.840,517.920,16.079999999999984
8AcQ8C9xa-A,tie,651d3971,501.840,517.920,16.079999999999984
8AcQ8C9xa-A,picture frame,79c43635,501.840,517.920,16.079999999999984
8AcQ8C9xa-A,person,5dadaa8c,501.840,517.920,16.079999999999984
UXR_bqyAy4E,tie,cf76290e,579.960,596.040,16.079999999999927
UXR_bqyAy4E,tie,17a93100,230.760,246.720,15.960000000000008
UXR_bqyAy4E,person,872e6009,230.760,246.720,15.960000000000008
UXR_bqyAy4E,person,4e564d4f,355.680,371.640,15.95999999999998
5VPmpRR09ZU,person,9400c4a7,330.480,346.440,15.95999999999998
UXR_bqyAy4E,outerwear,0a153d42,106.440,122.280,15.840000000000003
jwqrVwh0ZpQ,person,e34275d9,112.560,128.400,15.840000000000003
p59ZDdxszkk,flag,5ada01f6,492.000,507.840,15.839999999999975
5VPmpRR09ZU,person,9a3c3ecd,367.800,383.640,15.839999999999975
UXR_bqyAy4E,top,68502946,355.680,371.520,15.839999999999975
8AcQ8C9xa-A,person,5b14c81f,269.400,285.120,15.720000000000027
EJMaCyibnsM,person,ca180d24,374.400,390.120,15.720000000000027
8AcQ8C9xa-A,top,ff90fa93,269.400,285.120,15.720000000000027
UXR_bqyAy4E,person,7e540407,355.680,371.400,15.71999999999997
WlLChq8FUxY,picture frame,e8f39f32,178.920,194.520,15.600000000000023
WlLChq8FUxY,flag,ef2fe2c6,178.920,194.520,15.600000000000023
WlLChq8FUxY,person,17708e89,178.920,194.520,15.600000000000023
WlLChq8FUxY,tie,0eb9ba61,178.920,194.520,15.600000000000023
p59ZDdxszkk,flag,059a7237,138.360,153.960,15.599999999999994
8AcQ8C9xa-A,shirt,9c6d2ec5,285.240,300.840,15.599999999999966
8AcQ8C9xa-A,suit,f0ff6112,285.240,300.840,15.599999999999966
EJMaCyibnsM,person,655d7722,378.480,394.080,15.599999999999966
8AcQ8C9xa-A,person,2c4a8402,285.240,300.840,15.599999999999966
UXR_bqyAy4E,person,8b5a8e8a,528.000,543.480,15.480000000000018
QYgKCy64CV0,packaged goods,300edb2f,126.120,141.600,15.47999999999999
QYgKCy64CV0,person,dd4cf1d7,126.120,141.600,15.47999999999999
QYgKCy64CV0,glasses,b53128e5,126.120,141.600,15.47999999999999
QYgKCy64CV0,tie,41e36025,126.120,141.600,15.47999999999999
QYgKCy64CV0,person,30a1058a,126.120,141.600,15.47999999999999
p59ZDdxszkk,flag,5470b62e,120.720,136.200,15.47999999999999
p59ZDdxszkk,flag,a31b3e23,371.280,386.640,15.360000000000014
p59ZDdxszkk,flag,50a1ceb6,230.520,245.880,15.359999999999985
UXR_bqyAy4E,outerwear,6bea123c,231.360,246.720,15.359999999999985
5VPmpRR09ZU,tie,60cc87ab,244.920,260.160,15.240000000000038
5VPmpRR09ZU,person,1df1c2a5,244.920,260.160,15.240000000000038
5VPmpRR09ZU,curtain,8441f0f1,244.920,260.160,15.240000000000038
5VPmpRR09ZU,suit,6ad0baad,244.920,260.160,15.240000000000038
8AcQ8C9xa-A,outerwear,ebe2abe5,220.920,236.160,15.240000000000009
8AcQ8C9xa-A,person,323219c7,220.920,236.160,15.240000000000009
EJMaCyibnsM,person,9dc04399,153.120,168.360,15.240000000000009
EJMaCyibnsM,tie,1fa8052e,153.120,168.360,15.240000000000009
EJMaCyibnsM,flag,27893563,272.400,287.640,15.240000000000009
8AcQ8C9xa-A,packaged goods,3572d223,220.920,236.160,15.240000000000009
EJMaCyibnsM,curtain,36b92053,153.120,168.360,15.240000000000009
8AcQ8C9xa-A,person,f23e184b,220.920,236.160,15.240000000000009
EJMaCyibnsM,person,556a70d7,272.400,287.640,15.240000000000009
8AcQ8C9xa-A,person,adceb549,220.920,236.160,15.240000000000009
EJMaCyibnsM,outerwear,606609bc,272.400,287.640,15.240000000000009
p59ZDdxszkk,flag,1cc3b5e8,45.360,60.600,15.240000000000002
QYgKCy64CV0,person,7d4b29fa,126.360,141.600,15.239999999999995
QYgKCy64CV0,person,8f73589e,126.360,141.600,15.239999999999995
QYgKCy64CV0,person,b871f5d8,126.360,141.600,15.239999999999995
UXR_bqyAy4E,helmet,e7284dca,106.440,121.560,15.120000000000005
EJMaCyibnsM,hat,22190309,380.280,395.400,15.120000000000005
8AcQ8C9xa-A,outerwear,a94f8d0f,221.040,236.160,15.120000000000005
8AcQ8C9xa-A,person,cabbce4a,220.920,236.040,15.120000000000005
WlLChq8FUxY,picture frame,2cc6b5ca,194.640,209.760,15.120000000000005
WlLChq8FUxY,tie,c82cd578,194.640,209.760,15.120000000000005
WlLChq8FUxY,flag,c068fd2a,194.640,209.760,15.120000000000005
8AcQ8C9xa-A,person,a23ba376,221.040,236.160,15.120000000000005
8AcQ8C9xa-A,person,be4d1145,221.040,236.160,15.120000000000005
_ZXJdYe4bpE,coat,82059cd2,106.560,121.680,15.120000000000005
_ZXJdYe4bpE,person,6637e1a2,227.160,242.280,15.120000000000005
5VPmpRR09ZU,person,461b5a17,0.000,15.120,15.12
EJMaCyibnsM,car,9a6a5d64,43.560,58.560,15.0
UXR_bqyAy4E,person,27bbba30,537.840,552.840,15.0
EJMaCyibnsM,suit,46058aa2,153.360,168.360,15.0
WlLChq8FUxY,person,01cb6b8a,194.760,209.760,15.0
p59ZDdxszkk,flag,ab9975d4,465.720,480.720,15.0
QYgKCy64CV0,person,bf790481,126.720,141.600,14.879999999999995
5F1LC4QmkRA,outerwear,5917d74c,0.000,14.760,14.76
UXR_bqyAy4E,person,f9e1ee08,398.520,413.160,14.640000000000043
p59ZDdxszkk,flag,b6decbf0,87.360,102.000,14.64
p59ZDdxszkk,flag,7b33ce03,169.320,183.840,14.52000000000001
5VPmpRR09ZU,top,9f81caf9,38.760,53.280,14.520000000000003
5VPmpRR09ZU,person,0f368857,38.760,53.280,14.520000000000003
WlLChq8FUxY,packaged goods,cde75809,284.400,298.800,14.400000000000034
p59ZDdxszkk,flag,7ed9042f,428.520,442.920,14.400000000000034
WlLChq8FUxY,packaged goods,f6411d60,284.400,298.800,14.400000000000034
WlLChq8FUxY,person,19f113d7,284.400,298.800,14.400000000000034
WlLChq8FUxY,top,d9041a97,284.400,298.800,14.400000000000034
FiJTenAqt5M,flag,ef7803e2,122.040,136.440,14.399999999999991
EJMaCyibnsM,person,e4aac114,376.800,391.200,14.399999999999977
p59ZDdxszkk,flag,2b3b2a79,419.520,433.800,14.28000000000003
EJMaCyibnsM,person,3877e312,382.320,396.600,14.28000000000003
8AcQ8C9xa-A,flag,8075401a,158.160,172.440,14.280000000000001
5VPmpRR09ZU,packaged goods,c472b9a7,39.000,53.280,14.280000000000001
5VPmpRR09ZU,person,4e44a0c2,39.000,53.280,14.280000000000001
8AcQ8C9xa-A,person,32684622,158.160,172.440,14.280000000000001
8AcQ8C9xa-A,glasses,8df78908,158.160,172.440,14.280000000000001
5VPmpRR09ZU,person,47caeb58,184.080,198.120,14.039999999999992
8AcQ8C9xa-A,person,0dc403a0,222.120,236.160,14.039999999999992
5VPmpRR09ZU,tie,5b5786d8,184.080,198.120,14.039999999999992
5VPmpRR09ZU,suit,d550785d,184.080,198.120,14.039999999999992
8AcQ8C9xa-A,packaged goods,5eb0d887,250.560,264.360,13.800000000000011
EJMaCyibnsM,person,1c298f4e,307.920,321.720,13.800000000000011
_ZXJdYe4bpE,coat,2bc5cc29,250.800,264.600,13.800000000000011
p59ZDdxszkk,flag,9f3e6dcd,499.800,513.600,13.800000000000011
_ZXJdYe4bpE,person,5759fd16,250.800,264.600,13.800000000000011
p59ZDdxszkk,flag,8ce54156,107.040,120.840,13.799999999999997
CcauXrkQNak,lighting,07469f2a,0.000,13.714,13.7137
CcauXrkQNak,person,b2addc19,0.000,13.714,13.7137
p59ZDdxszkk,flag,44e0cfa4,328.680,342.360,13.680000000000007
UXR_bqyAy4E,person,b9250c2d,472.560,486.240,13.680000000000007
EJMaCyibnsM,outerwear,47efd94d,308.040,321.720,13.680000000000007
UXR_bqyAy4E,person,f89a508f,472.560,486.240,13.680000000000007
5VPmpRR09ZU,person,958c3008,1.440,15.120,13.68
p59ZDdxszkk,flag,90d7c288,89.160,102.720,13.560000000000002
p59ZDdxszkk,person,033719bf,72.480,86.040,13.560000000000002
p59ZDdxszkk,flag,bd7c9328,561.000,574.440,13.440000000000055
p59ZDdxszkk,flag,88befdcf,366.480,379.920,13.439999999999998
